Write off amount exceeds the allowed limit ({0}). Please add payment for the remaining amount.,رائٹ آف کی رقم منظور شدہ حد ({0}) سے زیادہ ہے۔ براہ کرم باقی رقم کی ادائیگی شامل کریں۔,
X POS Desktop,X POS ڈیسک ٹاپ,
X POS Payments is not enabled for this POS Profile,اس POS پروفائل کے لیے X POS ادائیگیوں کو فعال نہیں کیا گیا ہے۔,
X POS Purchase Order Flow Failed,X POS پرچیز آرڈر فلو ناکام ہو گیا۔,
XPOS Local ID,XPOS لوکل آئی ڈی,
Yes,جی ہاں,
You are not allowed to access this shift.,آپ کو اس شفٹ تک رسائی کی اجازت نہیں ہے۔,
You are not allowed to manage this cash movement record.,آپ کو اس کیش موومنٹ ریکارڈ کا انتظام کرنے کی اجازت نہیں ہے۔,
You are offline. Check your internet connection.,آپ آف لائن ہیں۔ اپنا انٹرنیٹ کنکشن چیک کریں۔,
You are offline. Connect to the server and try again.,آپ آف لائن ہیں۔ سرور سے جڑیں اور دوبارہ کوشش کریں۔,
You are offline. Invoice could not be saved locally.,آپ آف لائن ہیں۔ انوائس کو مقامی طور پر محفوظ نہیں کیا جا سکا۔,
You are trying to return more quantity for item {0} than was sold.,آپ {0} آئٹم کے لیے فروخت کی گئی مقدار سے زیادہ مقدار واپس کرنے کی کوشش کر رہے ہیں۔,
You do not have access to this report.,آپ کو اس رپورٹ تک رسائی حاصل نہیں ہے۔,
You do not have permission to open this report from the app.,آپ کو ایپ سے اس رپورٹ کو کھولنے کی اجازت نہیں ہے۔,
Zero Qty,صفر کی مقدار,
Zero Qty Sales Report,صفر مقدار سیلز رپورٹ,
available,دستیاب,
close,بند,
columns,کالم,
days,دن,
filters,فلٹرز,
from_currency and to_currency are required,from_currency اور to_currency درکار ہیں,
incl.,بشمول,
item,شے,
item(s),اشیاء,
items,اشیاء,
items must be a list,اشیاء کی فہرست ہونی چاہیے,
label(s),لیبل,
modified_after must be a valid ISO datetime,modified_after ایک درست ISO ڈیٹ ٹائم ہونا چاہیے,
more,مزید,
navigate,تشریف لے جائیں,
pts,پوائنٹس,
received,موصول,
reports,رپورٹس,
required,مطلوبہ,
rows,قطاریں,
sales_invoice is required,سیلز_انوائس درکار ہے,
sales_order is required,sales_order کی ضرورت ہے,
select,منتخب کریں,
selected,منتخب,
transferred,منتقل ہوگیا,
unaccounted,بے حساب,
will be returned to,کو واپس کر دیا جائے گا,
{0} can only create deposits for their own shift,{0} صرف اپنی شفٹ کے لیے ڈپازٹ بنا سکتا ہے۔,
{0} can only create expenses for their own shift,{0} صرف اپنی شفٹ کے اخراجات کر سکتے ہیں۔,
{0} is disabled for this POS Profile.,اس POS پروفائل کے لیے {0} کو غیر فعال کر دیا گیا ہے۔,
{0} is invalid.,{0} غلط ہے۔,
{0} items added,{0} آئٹمز شامل کیے گئے۔,
{0} must belong to company {1}.,{0} کا تعلق کمپنی {1} سے ہونا چاہیے۔,
{0} payment(s) were skipped.,{0} ادائیگیوں کو چھوڑ دیا گیا تھا۔,
{0} {1} must be submitted before creating change payment entries.,تبدیلی کی ادائیگی کے اندراجات بنانے سے پہلے {0} {1} جمع کرانا ضروری ہے۔,
{} Active,{} فعال,
To,کو,
To Date,تاریخ تک,
Today,آج,
Toggle Full Screen,پوری اسکرین کو ٹوگل کریں,
Toggle Held/Draft Invoices,ہولڈ/ڈرافٹ انوائسز کو ٹوگل کریں,
Toggle Item View (Grid/List),آئٹم کا منظر ٹوگل کریں (گرڈ/فہرست),
Toggle Theme,تھیم کو ٹوگل کریں,
Tools,اوزار,
Total Discount,کل ڈسکاؤنٹ,
Total Invoices,کل رسیدیں,
Total Paid,کل ادا شدہ,
Total Qty,کل مقدار,
Total Tax,کل ٹیکس,
Total Taxes,کل ٹیکس,
Total Value,کل قدر,
Total item code digits to extract. Example: item code 3310100 => digits 7.,نکالنے کے لیے کل آئٹم کوڈ ہندسے۔ مثال: آئٹم کوڈ 3310100 => ہندسے 7۔,
Transit,ٹرانزٹ,
Trigger Manual Sync,دستی مطابقت پذیری کو متحرک کریں,
Try Again,دوبارہ کوشش کریں,
Try a different keyword or clear the search field.,کوئی مختلف کلیدی لفظ آزمائیں یا تلاش کا میدان صاف کریں۔,
Try a different search or category,کوئی مختلف تلاش یا زمرہ آزمائیں,
"Try adjusting the filters, search term, or sort order.",فلٹرز، تلاش کی اصطلاح، یا ترتیب ترتیب دینے کی کوشش کریں,
Try adjusting your filters,اپنے فلٹرز کو ایڈجسٹ کرنے کی کوشش کریں,
Try again,دوبارہ کوشش کریں,
UOM,پیمائش کی اکائی,
Unable to cancel Journal Entry {0} linked to this invoice. Please cancel it manually and try again.,اس رسید سے منسلک جرنل اندراج {0} کو منسوخ کرنے سے قاصر ہے۔ براہ کرم اسے دستی طور پر منسوخ کریں اور دوبارہ کوشش کریں۔,
Unable to create Journal Entry for customer credit.,کسٹمر کریڈٹ کے لیے جرنل انٹری بنانے سے قاصر۔,
Unable to determine cash account for change payment entry.,تبدیلی کی ادائیگی کے اندراج کے لیے کیش اکاؤنٹ کا تعین کرنے سے قاصر۔,
Unable to determine customer receivable account for change payment entry.,ادائیگی کے اندراج میں تبدیلی کے لیے کسٹمر کے قابل وصول اکاؤنٹ کا تعین کرنے سے قاصر۔,
Unable to find exchange rate for {0} to {1}. Please create a Currency Exchange record manually,{0} سے {1} کے لیے شرح مبادلہ تلاش کرنے سے قاصر۔ براہ کرم دستی طور پر کرنسی ایکسچینج ریکارڈ بنائیں,
Unable to load Credit Note {0}: {1},کریڈٹ نوٹ لوڈ کرنے سے قاصر ہے {0}: {1},
Unable to load Payment Entry {0}: {1},ادائیگی کے اندراج کو لوڈ کرنے سے قاصر {0}: {1},
Unable to resolve POS Opening Shift.,POS اوپننگ شفٹ کو حل کرنے سے قاصر۔,
Unable to resolve POS cash account from POS Profile cash mode of payment.,ادائیگی کے POS پروفائل کیش موڈ سے POS کیش اکاؤنٹ کو حل کرنے سے قاصر ہے۔,
Warehouse is required when receiving stock with a Purchase Invoice.,پرچیز انوائس کے ساتھ اسٹاک وصول کرتے وقت گودام کی ضرورت ہوتی ہے,
Warehouses,گودام,
or,یا,
Slow Fast Moving Items,سست تیز چلنے والی آئٹمز,
Small (38×25mm),چھوٹا (38×25mm),
Small remaining amounts,چھوٹی باقی رقم,
Sold,فروخت,
Sold Qty,فروخت کی مقدار,
"Some items have zero quantity. Set 'Zero Qty' to 'Yes' to keep them, or remove them.",کچھ اشیاء کی مقدار صفر ہوتی ہے۔ انہیں رکھنے یا ہٹانے کے لیے 'زیرو مقدار' کو 'ہاں' پر سیٹ کریں,
"Sorry, this coupon code cannot be used by this company",معذرت، یہ کوپن کوڈ یہ کمپنی استعمال نہیں کر سکتی,
"Sorry, this coupon code cannot be used by this customer",معذرت، یہ کوپن کوڈ یہ صارف استعمال نہیں کر سکتا,
"Sorry, this coupon code not exists",معذرت، یہ کوپن کوڈ موجود نہیں ہے,
"Sorry, {0} have used this coupon before",معذرت، {0} یہ کوپن پہلے استعمال کر چکے ہیں,
Sort by,ترتیب دیں,
Source Account,ماخذ اکاؤنٹ,
Source account,ماخذ اکاؤنٹ,
Source account must be a Cash account.,سورس اکاؤنٹ ایک کیش اکاؤنٹ ہونا چاہیے۔,
Source account must belong to the selected company.,سورس اکاؤنٹ کا تعلق منتخب کمپنی سے ہونا چاہیے۔,
Source account override is disabled for this POS Profile.,اس POS پروفائل کے لیے سورس اکاؤنٹ اوور رائڈ کو غیر فعال کر دیا گیا ہے۔,
Source and target accounts are required.,ماخذ اور ہدف اکاؤنٹس کی ضرورت ہے۔,
Source and target accounts cannot be the same for cash deposit.,کیش ڈپازٹ کے لیے ماخذ اور ہدف اکاؤنٹس ایک جیسے نہیں ہو سکتے۔,
Split Payment,تقسیم ادائیگی,
Start Search,تلاش شروع کریں۔,
Start typing to search,تلاش کرنے کے لیے ٹائپ کرنا شروع کریں۔,
Starting camera…,کیمرہ شروع ہو رہا ہے…,
Starting position (1-indexed) of the price segment.,قیمت کے حصے کی ابتدائی پوزیشن (1-انڈیکسڈ)۔,
Stock,اسٹاک,
Stock Audit Report,اسٹاک آڈٹ رپورٹ,
Stock Entry {0} does not exist.,اسٹاک انٹری {0} موجود نہیں ہے۔,
Stock Entry {0} has already been fully received.,اسٹاک انٹری {0} پہلے ہی مکمل طور پر موصول ہو چکی ہے۔,
Stock Entry {0} is not a Material Transfer with in-transit.,اسٹاک انٹری {0} ٹرانزٹ کے ساتھ مواد کی منتقلی نہیں ہے۔,
Stock Entry {0} is not a valid in-transit transfer.,اسٹاک انٹری {0} ایک درست درون ٹرانزٹ منتقلی نہیں ہے۔,
Stock Entry {0} is not submitted.,اسٹاک انٹری {0} جمع نہیں کی گئی ہے۔,
Stock Qty,اسٹاک کی مقدار,
Stock Receiving,اسٹاک وصول کرنا,
Stock UOM,اسٹاک UOM,
Stock UOM is required.,اسٹاک UOM کی ضرورت ہے۔,
Stock Value,اسٹاک کی قیمت,
Stock Value Summary by Date,تاریخ کے لحاظ سے اسٹاک ویلیو کا خلاصہ,
Stock Value by Warehouse,گودام کی طرف سے اسٹاک کی قیمت,
Submit,جمع کروائیں,
Submit current cart,موجودہ کارٹ جمع کروائیں,
Submitting...,جمع کر رہا ہے...,
Success,کامیابی,
Successfully enrolled {0} in {1},{1} میں {0} کا کامیابی سے اندراج ہوا,
Successfully unenrolled {0} from {1},{1} سے {0} کا اندراج کامیابی سے ختم ہو گیا,
Supp. Inv #,فراہم کنندہ۔ Inv کا نمبر,
Supp. Inv Date,فراہم کنندہ۔ Inv کی تاریخ,
Supplier,فراہم کنندہ,
Supplier '{0}' not found.,فراہم کنندہ '{0}' نہیں ملا,
Supplier Bill,سپلائر بل,
Supplier and PO Category are required.,سپلائر اور PO کیٹیگری درکار ہے۔,
Supplier is required to save a draft.,سپلائر کو ڈرافٹ محفوظ کرنے کی ضرورت ہے,
Supplier is required.,فراہم کنندہ کی ضرورت ہے,
Supplier name is required.,فراہم کنندہ کا نام درکار ہے,
Supplier {0} was not found.,فراہم کنندہ {0} نہیں ملا۔,
"Supported: QR, EAN, UPC, Code 128, Code 39 and more",تعاون یافتہ: QR، EAN، UPC، Code 128، Code 39 اور مزید,
Switch between light/dark/system,روشنی/تاریک/سسٹم کے درمیان سوئچ کریں,
Sync All,سبھی کو مطابقت پذیر بنائیں,
Sync failed:,مطابقت پذیری ناکام ہوگئی:,
Syncing...,مطابقت پذیری ہو رہی ہے...,
Tab on last cell adds row,آخری سیل پر ٹیب قطار کو جوڑتا ہے,
Target Account,ٹارگٹ اکاؤنٹ,
Target account,ٹارگٹ اکاؤنٹ,
Target account is required,ہدف اکاؤنٹ درکار ہے,
Target account must belong to the selected company.,ٹارگٹ اکاؤنٹ کا تعلق منتخب کمپنی سے ہونا چاہیے,
Target warehouse is required.,ہدف کے گودام کی ضرورت ہے,
Tax,ٹیکس,
Tax Amt,ٹیکس کی قیمت,
Tax Breakdown,ٹیکس کی تفصیل,
Tax Total,ٹیکس کل,
Tax Type,ٹیکس کی قسم,
Tax%,ٹیکس٪,
Taxes & Charges,ٹیکس اور چارجز,
Taxes Breakdown,ٹیکس کی تفصیل,
Tendered,ٹینڈر کیا گیا,
Territory,علاقہ,
About X POS,X POS کے بارے میں,
Access restricted,رسائی محدود,
Actual Qty,اصل مقدار,
Add,شامل کریں,
Add First Row,پہلی قطار شامل کریں,
Add Row,قطار شامل کریں,
Add Selected Item to Cart,منتخب آئٹم کو ٹوکری میں شامل کریں,
Add a new expense to get started,شروع کرنے کے لیے ایک نیا خرچ شامل کریں,
Add a new item to inventory,انوینٹری میں ایک نیا آئٹم شامل کریں,
Add a new item to the inventory,انوینٹری میں ایک نیا آئٹم شامل کریں,
Add a new supplier,ایک نیا سپلائر شامل کریں,
Add items from the list to start,شروع کرنے کے لیے فہرست سے آئٹمز شامل کریں,
Addl. Discount,اضافی رعایت,
Address,پتہ,
Address line 1,ایڈریس لائن 1,
Adjust filters and refresh the report to load live data.,لائیو ڈیٹا لوڈ کرنے کے لیے فلٹرز کو ایڈجسٹ کریں اور رپورٹ کو ریفریش کریں,
Application settings,سوفٹوئیر کی ترتیبات,
Apply Discount,رعایت کا اطلاق کریں,
Apply Filters,فلٹرز لگائیں,
Arrow keys to navigate,نیویگیٹ کرنے کے لیے تیر والے بٹن,
Ascending — click to sort descending,صعودی,
At least one item is required.,کم از کم ایک آئٹم درکار ہے۔,
Auto-generated,خود بخود تیار کردہ,
Back,پیچھے,
Back to Desk,واپس ڈیسک پر,
Back to Reports,رپورٹس پر واپس جائیں,
Bank Drops,بینک ڈراپ,
Batch,بیچ,
Billed,بل کیا گیا,
Birthday,سالگرہ,
Branch,شاخ,
Branch Item Summary,برانچ آئٹم کا خلاصہ,
Branch Set Summary,برانچ سیٹ کا خلاصہ,
Browse analytics reports,تجزیاتی رپورٹس کو براؤز کریں,
"Built with ❤️, using VueJS",VueJS کا استعمال کرتے ہوئے ❤️ کے ساتھ بنایا گیا ہے,
Buying Price,قیمت خرید,
Calculate,حساب لگانا,
Calculator - evaluate math expressions,کیلکولیٹر - ریاضی کے تاثرات کا اندازہ کریں,
Camera Scanner,کیمرہ سکینر,
Camera permission denied. Please allow camera access.,کیمرے کی اجازت مسترد کر دی گئی۔ براہ کرم کیمرے تک رسائی کی اجازت دیں۔,
Cannot delete a submitted Purchase Order.,جمع کرائے گئے پرچیز آرڈر کو حذف نہیں کیا جا سکتا۔,
Cannot delete submitted invoice {0}.,جمع شدہ انوائس {0} کو حذف نہیں کیا جا سکتا۔,
Cannot sync a draft invoice. Load it to cart first.,ڈرافٹ انوائس کی مطابقت پذیری نہیں ہو سکتی۔ پہلے اسے کارٹ میں لوڈ کریں۔,
Cannot sync while offline,آف لائن رہتے ہوئے مطابقت پذیری نہیں ہو سکتی,
Cannot update a submitted Purchase Order as draft.,جمع کرائے گئے پرچیز آرڈر کو بطور مسودہ اپ ڈیٹ نہیں کیا جا سکتا۔,
Cart Actions,ٹوکری کے ایکشن,
Cash Expense,نقد خرچ,
Choose or create customer,منتخب کریں یا گاہک بنائیں,
City,شہر,
Clear,صاف,
Clear All Items from Cart,ٹوکری سے تمام آئٹمز صاف کریں۔,
Clear Sort,صاف ترتیب دیں,
Clear all discounts,تمام چھوٹ صاف کریں,
Clear cart and start new sale,ٹوکری صاف کریں اور نئی فروخت شروع کریں,
Close Dialog / Cancel,ڈائیلاگ بند کریں / منسوخ کریں,
Close the current POS shift,موجودہ POS شفٹ کو بند کریں۔,
Collection factor,جمع کرنے کا عنصر,
Column Settings,کالم کی ترتیبات,
Column settings,کالم کی ترتیبات,
Command Search Help,کمانڈ سرچ مدد,
Commit,کمٹ,
Conversion Factor,تبادلوں کا عنصر,
Copied current page to clipboard.,موجودہ صفحہ کو کلپ بورڈ پر کاپی کیا گیا۔,
Copied {0} rows to clipboard.,{0} قطاروں کو کلپ بورڈ میں کاپی کیا گیا۔,
Copy,کاپی,
Copy Data,ڈیٹا کاپی کریں,
Copy Link,لنک کاپی کریں,
Copy Page,صفحہ کاپی کریں,
Could not determine bank/cash account for payment. Please set default cash account for company.,ادائیگی کے لیے بینک/کیش اکاؤنٹ کا تعین نہیں کیا جا سکا۔ براہ کرم کمپنی کے لیے ڈیفالٹ کیش اکاؤنٹ سیٹ کریں۔,
Could not start camera.,کیمرہ شروع نہیں ہو سکا۔,
Country,ملک,
Coupon has already been used the maximum number of times,کوپن پہلے ہی زیادہ سے زیادہ بار استعمال ہو چکا ہے,
Create,بنائیں,
Create & Select,بنائیں اور منتخب کریں,
Create & Submit,بنائیں اور جمع کروائیں,
Create New Customer,نیا گاہک بنائیں,
Create New Item,نئی شے بنائیں,
Create Purchase Order,پرچیز آرڈر بنائیں,
Create a new invoice or adjust your filters,ایک نیا انوائس بنائیں یا اپنے فلٹرز کو ایڈجسٹ کریں,
Create a new order or adjust your filters,ایک نیا آرڈر بنائیں یا اپنے فلٹرز کو ایڈجسٹ کریں,
Create purchase orders,خریداری کے آرڈر بنائیں,
Creating Purchase Order...,پرچیز آرڈر بنایا جا رہا ہے...,
Credit Limit,کریڈٹ کی حد,
Credit sale is not allowed for POS Profile {0}.,POS پروفائل {0} کے لیے کریڈٹ سیل کی اجازت نہیں ہے۔,
Ctrl+D to duplicate,نقل کرنے کے لیے Ctrl+D,
Current Stock,موجودہ اسٹاک,
Current Stock By Brand,برانڈ کے لحاظ سے موجودہ اسٹاک,
Current Stock Report,موجودہ اسٹاک رپورٹ,
Current Stock Summary,موجودہ اسٹاک کا خلاصہ,
Current Stock with Levels,سطحوں کے ساتھ موجودہ اسٹاک,
Current Tier,موجودہ درجے,
Customer cannot be changed in return mode,گاہک کو واپسی کے موڈ میں تبدیل نہیں کیا جا سکتا,
Customer created successfully!,گاہک کامیابی کے ساتھ بنایا گیا!,
Customer enrolled successfully,گاہک نے کامیابی سے اندراج کیا,
Customer unenrolled successfully,گاہک کا اندراج کامیابی سے ختم ہو گیا,
Customer updated successfully!,کسٹمر کامیابی سے اپ ڈیٹ ہو گیا!,
Data Sync,ڈیٹا سنک,
Days,دن,
Dead Stock Report,ڈیڈ اسٹاک رپورٹ,
Default order,پہلے سے طے شدہ آرڈر,
Del to delete selected,منتخب کو حزف کرنے ک لئے Del دبائیں,
Delete,حذف کریں,
Delete all pending offline invoices? This cannot be undone.,تمام زیر التواء آف لائن رسیدیں حذف کریں؟ اسے کالعدم نہیں کیا جا سکتا۔,
Delete row,قطار کو حذف کریں,
Delete selected,منتخب کردہ کو حذف کریں,
Deleting offline invoices is disabled for this POS Profile.,اس POS پروفائل کے لیے آف لائن رسیدیں حذف کرنا غیر فعال ہے۔,
Delivery charge,ڈلیوری چارج,
Deposit cancelled,ڈپازٹ منسوخ ہو گیا,
Descending,نزول,
Descending — click to sort ascending,نزول - صعودی ترتیب دینے کے لیے کلک کریں,
Deselect all,سبھی کو غیر منتخب کریں,
Desktop App,ڈیسک ٹاپ ایپ,
Disc Amt,رعایت کی رقم,
Disc%,رعایت٪,
Discount %,رعایت٪,
Doctype {0} is not permitted via this endpoint,اس اختتامی نقطہ کے ذریعے دستاویز کی قسم {0} کی اجازت نہیں ہے,
Done,ہو گیا,
Downloading profiles from server…,سرور سے پروفائلز ڈاؤن لوڈ ہو رہے ہیں…,
Draft deleted,مسودہ حذف کر دیا گیا,
Draft loaded,ڈرافٹ لوڈ ہو گیا,
Draft loaded into cart,ڈرافٹ کارٹ میں بھرا ہوا ہے,
Draft saved successfully,ڈرافٹ کامیابی کے ساتھ محفوظ ہو گیا,
Draft {0} not found.,مسودہ {0} نہیں ملا۔,
Draft {0} saved,مسودہ {0} محفوظ ہو گیا,
Drafts,ڈرافٹ,
Drag row number to reorder,دوبارہ ترتیب دینے کے لیے قطار نمبر کو گھسیٹیں,
Drag to reorder,دوبارہ ترتیب دینے کے لیے گھسیٹیں,
Duplicate,نقل,
Duplicate POS Profile in Delivery Charges,ڈپلیکیٹ POS پروفائل ڈیلیوری چارجز میں,
ERP Tax Account,ERP ٹیکس اکاؤنٹ,
Edit,ترمیم کریں,
Edit Customer,کسٹمر میں ترمیم کریں,
Edit Row,قطار میں ترمیم کریں,
Edit row,قطار میں ترمیم کریں,
Enter an invoice number or customer name to search,تلاش کرنے کے لیے انوائس نمبر یا گاہک کا نام درج کریں,
Enter for next row,اگلی قطار کے لیے درج کریں,
Error,خرابی,
Expense cancelled,خرچہ منسوخ کر دیا گیا,
Expenses,اخراجات,
Export CSV,CSV برآمد کریں,
FBR API call failed: {0},FBR API کال ناکام ہوئی: {0},
Failed to cancel deposit,ڈپازٹ منسوخ کرنے میں ناکام,
Failed to cancel expense,اخراجات کو منسوخ کرنے میں ناکام,
Failed to create Purchase Order: {0},پرچیز آرڈر بنانے میں ناکام: {0},
Failed to create customer: ,کسٹمر بنانے میں ناکام:,
Failed to create invoice,انوائس بنانے میں ناکام,
Failed to delete draft,مسودہ حذف کرنے میں ناکام,
Failed to enroll customer,کسٹمر کا اندراج کرنے میں ناکام,
Failed to fetch order details,آرڈر کی تفصیلات حاصل کرنے میں ناکام,
Failed to load draft,ڈرافٹ لوڈ کرنے میں ناکام,
Failed to load draft into cart,ڈرافٹ کو کارٹ میں لوڈ کرنے میں ناکام,
Failed to load drafts,ڈرافٹ لوڈ کرنے میں ناکام,
Failed to load purchase orders,خریداری کے آرڈرز لوڈ کرنے میں ناکام,
Failed to print invoice,انوائس پرنٹ کرنے میں ناکام,
Failed to print invoice locally,مقامی طور پر انوائس پرنٹ کرنے میں ناکام,
Failed to record deposit,ڈپازٹ ریکارڈ کرنے میں ناکام,
Failed to record expense,اخراجات ریکارڈ کرنے میں ناکام,
Failed to repeat invoice,انوائس کو دہرانے میں ناکام,
Failed to save draft,مسودہ محفوظ کرنے میں ناکام,
Failed to save invoice offline,انوائس آف لائن محفوظ کرنے میں ناکام,
Failed to submit invoice,انوائس جمع کرانے میں ناکام,
Failed to unenroll customer,کسٹمر کا اندراج ختم کرنے میں ناکام,
Failed to update customer: ,کسٹمر کو اپ ڈیٹ کرنے میں ناکام:,
Female,خاتون,
Fill in customer details,کسٹمر کی تفصیلات پُر کریں,
Filters,فلٹرز,
Finance,فنانس,
Focus Barcode Input,بار کوڈ ان پٹ پر فوکس کریں,
Focus Search Input,فوکس سرچ ان پٹ,
From,سے,
From Date,تاریخ سے,
From PO,سے PO,
From Posting Date,پوسٹنگ کی تاریخ سے,
Full name,پورا نام,
Gender,جنس,
General,جنرل,
Get Items,اشیاء حاصل کریں۔,
Given Quantity must be more than zero,دی گئی مقدار صفر سے زیادہ ہونی چاہیے,
Go to Bank Drops,بینک ڈراپس پر جائیں,
Go to Expenses,اخراجات پر جائیں,
Go to Orders,آرڈرز پر جائیں,
Go to POS,POS پر جائیں,
Go to POS screen,POS اسکرین پر جائیں,
Go to Purchase Invoice,پرچیز انوائس پر جائیں,
Go to Purchase Order,پرچیز آرڈر پر جائیں,
Go to Stock Receiving,اسٹاک وصول کرنے پر جائیں,
Gross,مجموعی,
Gross Total,مجموعی کل,
Held Invoices,منعقد رسیدیں,
Help,مدد,
Hold / Park Invoice,ہولڈ/پارک انوائس,
Hold Invoice,انوائس پکڑو,
Hub,مرکز,
Increase/Decrease Quantity (in cart),مقدار میں اضافہ/کم کریں (کارٹ میں),
Internet connection restored,انٹرنیٹ کنکشن بحال ہو گیا,
Invalid doctype for return search,واپسی کی تلاش کے لیے غلط doctype,
Invoice not found for printing,پرنٹنگ کے لیے رسید نہیں ملی,
Invoice saved locally (#{0}). It will sync to server automatically.,انوائس مقامی طور پر محفوظ کی گئی (#{0})۔ یہ خود بخود سرور سے مطابقت پذیر ہوجائے گا۔,
Invoice synced successfully,انوائس کامیابی کے ساتھ مطابقت پذیر ہو گئی,
Invoice will be submitted with a partial payment.,انوائس جزوی ادائیگی کے ساتھ جمع کرائی جائے گی۔,
Invoice will be submitted with an outstanding credit balance.,انوائس بقایا کریڈٹ بیلنس کے ساتھ جمع کرائی جائے گی۔,
Invoice {0} has been cancelled and cannot be submitted.,انوائس {0} کو منسوخ کر دیا گیا ہے اور جمع نہیں کیا جا سکتا۔,
Additional Notes,اضافی نوٹس,
All items must have positive quantities,تمام اشیاء میں مثبت مقدار ہونی چاہیے,
Allow Cancel Submitted Cash Movement,جمع کرائی گئی کیش موومنٹ کو منسوخ کرنے کی اجازت دیں,
Allow Create Purchase Items,خریداری کی اشیاء بنانے کی اجازت دیں,
Allow Create Purchase Suppliers,خریداری کے سپلائرز بنانے کی اجازت دیں,
Allow Delete Cancelled Cash Movement,منسوخ شدہ کیش موومنٹ کو حذف کرنے کی اجازت دیں,
Allow Duplicate Customer Names,ڈپلیکیٹ کسٹمر کے ناموں کی اجازت دیں,
Allow Free Batch Return,مفت بیچ کی واپسی کی اجازت دیں,
Allow Multi Currency,ملٹی کرنسی کی اجازت دیں,
Allow POS expense,POS اخراجات کی اجازت دیں,
Allow Purchase Order,پرچیز آرڈر کی اجازت دیں,
Allow Purchase Receipt,خریداری کی رسید کی اجازت دیں,
Allow Return Without Invoice,انوائس کے بغیر واپسی کی اجازت دیں,
Allow Sales Order,سیلز آرڈر کی اجازت دیں,
Allow Source Account Override,ماخذ اکاؤنٹ کو اوور رائڈ کی اجازت دیں,
Allow cash deposit,نقد رقم جمع کرنے کی اجازت دیں,
Allow change posting date,پوسٹنگ کی تاریخ کو تبدیل کرنے کی اجازت دیں,
Allow credit sale,کریڈٹ فروخت کی اجازت دیں,
Allow delete draft invoices,ڈرافٹ رسیدوں کو حذف کرنے کی اجازت دیں,
Allow delete offline invoice,آف لائن انوائس کو حذف کرنے کی اجازت دیں,
Allow make new payments,نئی ادائیگی کرنے کی اجازت دیں,
Allow reconcile payments,ادائیگیوں کو ملانے کی اجازت دیں,
Allow return,واپسی کی اجازت دیں,
Allow submissions in background job,پس منظر کے کام میں گذارشات کی اجازت دیں,
Allow write off change,تحریری تبدیلی کی اجازت دیں,
Allow zero rated items,صفر قیمت آئٹمز کی اجازت دیں,
Unsupported doctype for print tracking: {0},پرنٹ ٹریکنگ کے لیے غیر تعاون یافتہ ڈاک ٹائپ: {0},
Update Buying Price,خریداری کی قیمت کو اپ ڈیٹ کریں,
Update Selling Price,فروخت کی قیمت کو اپ ڈیٹ کریں,
Update selling price using profiles' selling price list,پروفائلز کی فروخت کی قیمت کی فہرست کا استعمال کرتے ہوئے فروخت کی قیمت کو اپ ڈیٹ کریں,
Use Limit Search,محدود تلاش کا استعمال کریں,
Use POS payments,POS ادائیگیوں کا استعمال کریں,
Use Server Cache,سرور کیشے کا استعمال کریں,
Use cashback,کیش بیک استعمال کریں,
Use customer credit,کسٹمر کریڈٹ استعمال کریں,
Use delivery charges,ڈیلیوری چارجز استعمال کریں,
Use offline mode,آف لائن موڈ استعمال کریں,
"Use ↑ ↓ to navigate, Enter to settle",نیویگیٹ کرنے کے لیے ↑ ↓ استعمال کریں، سیٹل کرنے کے لیے Enter کا استعمال کریں۔,
Voucher Type,واؤچر کی قسم,
"When enabled, the POS terminal creates an unsettled invoice instead of collecting payment. A cashier settles it later from the Cashier screen.",فعال ہونے پر، POS ٹرمینل ادائیگی جمع کرنے کے بجائے ایک غیر طے شدہ انوائس بناتا ہے۔ ایک کیشئر اسے بعد میں کیشیئر اسکرین سے طے کرتا ہے۔,
You are not a cashier,آپ کیشئر نہیں ہیں,
You are not permitted to manage POS role permissions.,آپ کو POS رول کی اجازتوں کا نظم کرنے کی اجازت نہیں ہے۔,
You are not permitted to settle invoices.,آپ کو رسیدیں طے کرنے کی اجازت نہیں ہے۔,
of,کی,
permissions enabled,اجازتیں فعال ہیں,
{0} items,{0} آئٹمز,
