Offer Applied,Oferta aplicada,
Offer Discount,Descuento de oferta,
Offer Name,Nombre de la oferta,
Offers,Ofertas,
Offers & Coupons,Ofertas y cupones,
Offline Invoices,Facturas offline,
Only One Use Per Customer,Solo un uso por cliente,
Only a Supervisor can close a shift.,Solo un supervisor puede cerrar un turno.,
Only a cashier can settle this invoice.,Solo un cajero puede liquidar esta factura.,
Only cancelled POS Cash Movement records can be deleted.,Solo se pueden eliminar los registros de movimientos de caja de TPV cancelados.,
Only cancelled cash movements can be deleted.,Solo se pueden eliminar los movimientos de caja cancelados.,
Only draft Quotations can be updated,Solo se pueden actualizar los presupuestos en borrador,
Only draft Sales Orders can be updated,Solo se pueden actualizar los pedidos de venta en borrador,
Only draft invoices can be deleted,Solo se pueden eliminar las facturas en borrador,
Only draft invoices can be updated and submitted,Solo se pueden actualizar y emitir las facturas en borrador,
Only submitted or cancelled cash movements can be duplicated.,Solo se pueden duplicar los movimientos de caja emitidos o cancelados.,
Only the shift owner can create cash movement entries.,Solo el propietario del turno puede crear asientos de movimiento de caja.,
Only users marked as cashier in the POS Profile can settle bills. Ask a manager to enable it for you.,Solo los usuarios marcados como cajero en el perfil de TPV pueden liquidar cuentas. Pídele a un administrador que te lo active.,
Open Command Search,Abrir buscador de comandos,
Open Settings,Abrir ajustes,
Open Shift,Abrir turno,
Open a shift to view bank drops,Abre un turno para ver las retiradas a banco,
Open a shift to view expenses,Abre un turno para ver los gastos,
Open your shift to get started,Abre tu turno para comenzar,
Opening & Closing,Apertura y cierre,
Opening Cash Balance,Saldo de caja de apertura,
Opening Shift,Turno de apertura,
Opening Shift is required,El turno de apertura es obligatorio,
Opening Shift...,Abriendo turno...,
Optional default number of days after posting date when returns remain valid.,Número opcional de días por defecto tras la fecha de contabilización en los que las devoluciones siguen siendo válidas.,
Optional notes...,Notas opcionales...,
"Optional override for FBR posting. Leave blank to auto-detect from the mode name. 1 Cash, 2 Card, 3 Gift Voucher, 4 Loyalty Card, 5 Mixed, 6 Cheque.","Anulación opcional para la contabilización de FBR. Dejar en blanco para detectar automáticamente a partir del nombre del modo. 1 Efectivo, 2 Tarjeta, 3 Vale de regalo, 4 Tarjeta de fidelización, 5 Mixto, 6 Cheque.",
Optional override. Leave blank to use the default FBR URL for the selected environment.,Anulación opcional. Dejar en blanco para usar la URL por defecto de FBR para el entorno seleccionado.,
Order History,Historial de pedidos,
Order saved as draft,Pedido guardado como borrador,
Order saved as draft locally,Pedido guardado como borrador localmente,
Original invoice {0} not found,No se ha encontrado la factura original {0},
Other,Otro,
Outgoing Stock Entry is required.,El asiento de salida de stock es obligatorio.,
Outstanding,Pendiente,
Outstanding After Save,Pendiente tras guardar,
P/O Category,Categoría de pedido de compra,
POS Actions,Acciones de TPV,
POS Allowed Expense Account,Cuenta de gastos permitida de TPV,
POS Allowed Source Account,Cuenta de origen permitida de TPV,
POS Awaiting Settlement,Factura TPV pendiente de liquidación,
POS Cash Movement,Movimiento de caja de TPV,
POS Closing Shift,Cierre de turno de TPV,
POS Closing Shift Detail,Detalle de cierre de turno de TPV,
POS Closing Shift Taxes,Impuestos de cierre de turno de TPV,
POS Closing Shift {0} against {1} between selected period,Cierre de turno de TPV {0} contra {1} en el periodo seleccionado,
POS Configurations,Configuraciones de TPV,
POS Coupon,Cupón de TPV,
POS Coupon Detail,Detalle de cupón de TPV,
POS Delivery Date,Fecha de entrega de TPV,
POS Expense,Gasto de TPV,
POS Expense is disabled for this POS Profile.,Los gastos de TPV están desactivados para este perfil de TPV.,
POS Notes,Notas de TPV,
POS Offer,Oferta de TPV,
POS Offer Detail,Detalle de oferta de TPV,
POS Offer is disabled.,La oferta de TPV está desactivada.,
POS Opening Shift,Apertura de turno de TPV,
POS Opening Shift Detail,Detalle de apertura de turno de TPV,
POS Opening Shift is required,La apertura de turno de TPV es obligatoria,
POS Opening Shift is required to compute the overview.,Se requiere la apertura de turno de TPV para calcular el resumen.,
POS Opening Shift is required.,La apertura de turno de TPV es obligatoria.,
POS Opening Shift must be submitted and open.,La apertura de turno de TPV debe estar emitida y abierta.,
POS Opening Shift not found.,No se ha encontrado la apertura de turno de TPV.,
POS Opening Shift {0} is not for the same POS Profile,La apertura de turno de TPV {0} no pertenece al mismo perfil de TPV,
POS Opening Shift {0} is not for the same company,La apertura de turno de TPV {0} no pertenece a la misma empresa,
POS Opening Shift {0} not found,No se ha encontrado la apertura de turno de TPV {0},
POS Payment Entry Reference,Referencia de asiento de pago de TPV,
POS Payments,Pagos de TPV,
POS Permission,Permiso de TPV,
POS Print Format Rule,Regla de formato de impresión de TPV,
POS Profile company must match active POS Opening Shift company.,La empresa del perfil de TPV debe coincidir con la de la apertura de turno de TPV activa.,
POS Profile is not set. Please close and reopen the shift.,"El perfil de TPV no está configurado. Por favor, cierra y vuelve a abrir el turno.",
POS Profile is required,El perfil de TPV es obligatorio,
POS Profile is required to create purchase documents.,El perfil de TPV es obligatorio para crear documentos de compra.,
POS Profile is required.,El perfil de TPV es obligatorio.,
POS Profile must match the active POS Opening Shift profile.,El perfil de TPV debe coincidir con el de la apertura de turno de TPV activa.,
POS Profile must match the selected POS Opening Shift profile.,El perfil de TPV debe coincidir con el de la apertura de turno de TPV seleccionada.,
"POS Profile, Customer, and Items are required","El perfil de TPV, el cliente y los artículos son obligatorios",
POS Profiles,Perfiles de TPV,
POS Purchase Taxes,Impuestos de compra de TPV,
POS Role,Rol de TPV,
POS Role Permission,Permiso de rol de TPV,
POS Role {0} not found,No se ha encontrado el rol de TPV {0},
POS Sales Person Filter,Filtro de vendedor de TPV,
POS Settings,Ajustes de TPV,
POS Shift Reconciliation,Conciliación de turnos de TPV,
POS Shift {0} is not open,El turno de TPV {0} no está abierto,
POS credit redemption for Sales Invoice {0},Redención de saldo TPV para la factura de venta {0},
POS expense recorded,Gasto de TPV registrado,
POS profile data is missing or invalid.,Los datos del perfil de TPV faltan o no son válidos.,
POS registration number issued by FBR.,Número de registro de TPV emitido por la FBR.,
Paid,Pagado,
Park current invoice as draft,Aparcar factura actual como borrador,
Partial payment is not allowed for POS Profile {0}.,No se permite el pago parcial para el perfil de TPV {0}.,
Pay {0},Pagar {0},
Payment Entry is already created or payment account is not matched,El asiento de pago ya está creado o la cuenta de pago no coincide,
Payment Entry {0} has no unallocated amount remaining.,El asiento de pago {0} no tiene saldo pendiente por asignar.,
Payment Gateway Account not found,No se ha encontrado la cuenta de la pasarela de pago,
Payment Status,Estado del pago,
Payment failed: {0},Error en el pago: {0},
Payment {0} is already fully allocated,El pago {0} ya está totalmente asignado,
Per page:,Por página:,
Permission,Permiso,
Permission Label,Etiqueta de permiso,
Permission Name,Nombre del permiso,
Permission updated,Permiso actualizado,
Permissions,Permisos,
Permissions HTML,HTML de permisos,
Platform,Plataforma,
Please add at least one item,"Por favor, añada al menos un artículo",
Please add at least one item.,"Por favor, añada al menos un artículo.",
Please fill the required filters: {0},"Por favor, rellene los filtros obligatorios: {0}",
Please select Coupon Code Based POS Offer.,"Por favor, seleccione una oferta de TPV basada en código de cupón.",
Please select a customer before adding items to the cart,"Por favor, seleccione un cliente antes de añadir artículos a la cesta",
Please select a customer before holding the order.,"Por favor, seleccione un cliente antes de dejar el pedido en espera.",
Please select a customer before sending to cashier.,"Por favor, seleccione un cliente antes de enviar a caja.",
Please select a supplier,"Por favor, seleccione un proveedor",
Please select a supplier and PO Category first,"Por favor, seleccione primero un proveedor y una categoría de pedido de compra",
Please select a supplier and add items,"Por favor, seleccione un proveedor y añada artículos",
Please select a supplier before saving a draft.,"Por favor, seleccione un proveedor antes de guardar el borrador.",
Please select a supplier first,"Por favor, seleccione un proveedor primero",
Please select brand first,"Por favor, seleccione la marca primero",
Please select supplier first,"Por favor, seleccione el proveedor primero",
Please select the correct POS Offer with the same company.,"Por favor, seleccione la oferta de TPV correcta para la misma empresa.",
Please set Default Payable Account in Company {0},"Por favor, configure la cuenta a pagar por defecto en la empresa {0}",
Please set default account for Mode of Payment {0} in company {1},"Por favor, configure la cuenta por defecto para el método de pago {0} en la empresa {1}",
Point at a barcode to scan,Apunte a un código de barras para escanear,
Point of Sale,Terminal Punto de Venta (TPV),
Point of Sale Application for ERPNext,Aplicación de Terminal Punto de Venta (TPV) para ERPNext,
Points Balance,Saldo de puntos,
Points Earned,Puntos obtenidos,
Points Redeemed,Puntos canjeados,
Points Value,Valor de los puntos,
Pos Invoice,Factura TPV,
"Positions are 1-indexed and counted on the full barcode. Example: 3310100010009 => prefix 331, item code 3310100, weight 1.000, check digit 9.","Las posiciones están indexadas en 1 y se cuentan en todo el código de barras. Ejemplo: 3310100010009 => prefijo 331, código de artículo 3310100, peso 1.000, dígito de control 9.",
Posting Date must be a valid date,La fecha de contabilización debe ser una fecha válida,
Prefer not to say,Prefiero no decirlo,
Prefix,Prefijo,
Prefix included in barcode,Prefijo incluido en el código de barras,
Prefix length,Longitud del prefijo,
"Prefix length (for example, prefix 331 => length 3). Item/weight start positions still use full barcode positions.","Longitud del prefijo (por ejemplo, prefijo 331 => longitud 3). Las posiciones de inicio de artículo/peso siguen utilizando las posiciones del código de barras completo.",
Press Enter to copy result,Pulse Intro para copiar el resultado,
Price Discount Scheme ,Esquema de descuento de precio ,
Price List is required,La lista de precios es obligatoria,
Price decimals,Decimales del precio,
Price digits,Dígitos del precio,
Price included in barcode,Precio incluido en el código de barras,
Price starting position,Posición inicial del precio,
Primary Customer Offer,Oferta de cliente principal,
Print Count,Contador de impresiones,
Print Format Rules,Reglas de formato de impresión,
Print Labels,Imprimir etiquetas,
Print Last Invoice,Imprimir última factura,
Print Last Receipt,Imprimir último tique,
Print Summary,Imprimir resumen,
Print a non-genuine backup receipt for the customer at the terminal. No payment is collected; the genuine invoice is printed by the cashier after settlement.,Imprime un tique de respaldo no vinculante para el cliente en la terminal. No se realiza ningún cobro; el cajero imprimirá la factura definitiva tras la liquidación.,
Print backup receipt,Imprimir tique de respaldo,
Print barcode labels,Imprimir etiquetas de códigos de barras,
Print discount amount,Imprimir importe del descuento,
Print discount amount instead of percentage,Imprimir el importe del descuento en lugar del porcentaje,
Print last invoice,Imprimir última factura,
Print not available,Impresión no disponible,
Print window blocked. Please allow popups and try again.,"Ventana de impresión bloqueada. Por favor, permita las ventanas emergentes e inténtelo de nuevo.",
Printing Settings,Ajustes de impresión,
Process Payment,Procesar pago,
Process Return,Procesar devolución,
Process Return {0},Procesar devolución {0},
Process a return,Procesar una devolución,
Processing...,Procesando...,
Production,Producción,
Profiles List,Lista de perfiles,
Promo Type,Tipo de promoción,
Promotional Scheme,Esquema promocional,
Purchase Invoice,Factura de compra,
Purchase Invoice Details,Detalles de la factura de compra,
Purchase Invoice {0} created,Factura de compra {0} creada,
Purchase Invoice {0} submitted,Factura de compra {0} contabilizada,
Purchase Invoices,Facturas de compra,
Purchase Order,Pedido de compra,
Purchase Order '{0}' is not a draft.,El pedido de compra '{0}' no es un borrador.,
Purchase Order '{0}' not found.,No se ha encontrado el pedido de compra '{0}'.,
"Purchase Order <a href=""/app/purchase-order/{0}"">{0}</a> created successfully","Pedido de compra <a href=""/app/purchase-order/{0}"">{0}</a> creado correctamente",
Purchase Order Details,Detalles del pedido de compra,
Purchase Order Report,Informe de pedidos de compra,
Purchase Order is required.,El pedido de compra es obligatorio.,
Purchase Order {0} created,Pedido de compra {0} creado,
Purchase Order {0} does not exist.,El pedido de compra {0} no existe.,
Purchase Order {0} is not submitted.,El pedido de compra {0} no está contabilizado.,
Purchase Order {0} processing failed: {1},Fallo al procesar el pedido de compra {0}: {1},
Purchase Receipt,Albarán de compra,
Purchase Taxes,Impuestos de compra,
Purchase invoice requires at least one item with quantity.,La factura de compra requiere al menos un artículo con cantidad.,
Purchase invoice requires at least one item.,La factura de compra requiere al menos un artículo.,
Purchase invoices,Facturas de compra,
Purchase order requires at least one item with quantity.,El pedido de compra requiere al menos un artículo con cantidad.,
Purchase order requires at least one item.,El pedido de compra requiere al menos un artículo.,
Purchase order saved offline. Will sync when online.,Pedido de compra guardado en modo offline. Se sincronizará cuando haya conexión.,
"Purchase order summary with supplier, date range, and type filters.","Resumen de pedidos de compra con filtros de proveedor, rango de fechas y tipo.",
Purchase order synced successfully,Pedido de compra sincronizado correctamente,
Purchase orders,Pedidos de compra,
Purchasing,Compras,
Python package 'cryptography' is required for QZ Tray signing. Please install it on the server and retry.,"Se requiere el paquete de Python 'cryptography' para la firma con QZ Tray. Por favor, instálelo en el servidor e inténtelo de nuevo.",
QZ Certificate Missing,Falta el certificado de QZ,
QZ Certificate Ready,Certificado de QZ listo,
"QZ Tray certificate generated successfully.<br><br>Download the certificate from XPOS and import it into QZ Tray on each POS machine, then restart QZ Tray.","Certificado de QZ Tray generado correctamente.<br><br>Descargue el certificado desde XPOS e impórtelo en QZ Tray en cada terminal TPV, luego reinicie QZ Tray.",
QZ Tray certificate not found. Ask an administrator to run Setup QZ Certificate.,No se ha encontrado el certificado de QZ Tray. Pida a un administrador que ejecute la configuración del certificado de QZ.,
QZ certificate already exists.,El certificado de QZ ya existe.,
QZ certificate generated successfully.,Certificado de QZ generado correctamente.,
Qty Sold,Cant. vendida,
Qty in Hand,Cant. disponible,
Qualifying Transaction / Item,Transacción / Artículo aplicable,
Quantity,Cantidad,
Quantity and Amount Conditions,Condiciones de cantidad e importe,
Query Filters,Filtros de consulta,
"Quick actions: new sale, close shift, etc.","Acciones rápidas: nueva venta, cierre de turno, etc.",
Quotation name is required,El nombre del presupuesto es obligatorio,
Reason / Notes,Motivo / Notas,
Receipt Footer,Pie del tique,
Receipt Header,Cabecera del tique,
Receive & Return,Recibir y devolver,
Receive Qty,Cant. a recibir,
Receive stock,Recibir stock,
Received,Recibido,
Received at {0},Recibido en {0},
Receiving at,Recibiendo en,
Recent Movements,Movimientos recientes,
Record Deposit,Registrar depósito,
Record Expense,Registrar gasto,
Record a POS expense,Registrar un gasto de TPV,
Record a cash deposit,Registrar un depósito de efectivo,
Record a cash withdrawal,Registrar una retirada de efectivo,
Record bank drops,Registrar retiradas a banco,
Recv,Recibido,
Redeem Points,Canjear puntos,
Redeeming,Canjeando,
Reference,Referencia,
Referral Campaign,Campaña de referidos,
Referral Code is required,El código de referido es obligatorio,
Referral Code {0} does not exist,El código de referido {0} no existe,
Referral Code {0} is disabled,El código de referido {0} está desactivado,
Referral Company,Empresa del referido,
Referral Name,Nombre del referido,
Referral Settings,Ajustes de referidos,
Referral code,Código de referido,
Refresh Stock,Actualizar stock,
Refresh profiles,Actualizar perfiles,
Refund Amount,Importe a devolver,
Remaining outstanding: {0} across {1} invoice(s).,Pendiente restante: {0} en {1} factura(s).,
"Remarks (optional, e.g. missing or damaged items)","Observaciones (opcional, p. ej. artículos dañados o faltantes)",
Remarks are required for cash movement in this POS Profile.,Las observaciones son obligatorias para los movimientos de caja en este perfil de TPV.,
Remove,Eliminar,
Remove Selected Item from Cart,Eliminar el artículo seleccionado de la cesta,
Reorder Level,Punto de pedido,
Reorder Qty,Cantidad de reposición,
Repeat,Repetir,
Repeat Invoice,Repetir factura,
Repeat Invoice (Ctrl+G),Repetir factura (Ctrl+G),
Repeat Last Invoice,Repetir última factura,
Repeat a previous invoice,Repetir una factura anterior,
Replace Cheapest Item,Reemplazar el artículo más barato,
Replace Same Item,Reemplazar el mismo artículo,
Report,Informe,
Report exported as CSV.,Informe exportado como CSV.,
Report not found,Informe no encontrado,
Reports,Informes,
Require Cash Movement Remarks,Exigir observaciones en movimientos de caja,
Required Qty,Cant. requerida,
Reset,Restablecer,
Restore Draft Invoice,Restaurar factura en borrador,
Restore draft,Restaurar borrador,
Retry,Reintentar,
Return & Print,Devolver e imprimir,
Return Against invoice is required for returns,Es necesario hacer referencia a la factura original para las devoluciones,
Return Invoice,Factura de rectificación,
Return Mode,Modo devolución,
Return Payment,Pago de devolución,
Return Validity Days,Días de validez para devoluciones,
Return against invoice is required for returns,Es necesario vincular una factura para las devoluciones,
Return items must have negative quantities,Los artículos devueltos deben tener cantidades negativas,
Return saved locally (#{0}). It will sync to server automatically.,Devolución guardada localmente (#{0}). Se sincronizará con el servidor automáticamente.,
Return total must be negative (refund amount),El total de la devolución debe ser negativo (importe a reembolsar),
Return valid upto,Devolución válida hasta,
Return {0} saved successfully!,¡Devolución {0} guardada correctamente!,
Returns are only allowed until {0},Solo se permiten devoluciones hasta {0},
Review and reconcile your shift,Revise y concilie su turno,
Role,Rol,
Role Name,Nombre del rol,
Role Permissions,Permisos de rol,
Row,Fila,
Row ID,ID de fila,
Run,Ejecutar,
Sale Price,Precio de venta,
Sales Invoice Reference,Referencia de factura de venta,
Sales Order Created,Pedido de venta creado,
Sales Order Created at <a href='{0}'>{1}</a>,Pedido de venta creado en <a href='{0}'>{1}</a>,
Sales Order name is required,El nombre del pedido de venta es obligatorio,
Sales Order {0} does not exist,El pedido de venta {0} no existe,
Sales lines where no quantity was fulfilled during the period.,Líneas de venta en las que no se sirvió ninguna cantidad durante el periodo.,
Save,Guardar,
Save & Print,Guardar e imprimir,
Save Changes,Guardar cambios,
Save Draft,Guardar borrador,
Save Only,Solo guardar,
Save as draft,Guardar como borrador,
Save your current order to create a draft,Guarde su pedido actual para crear un borrador,
Saved Drafts,Borradores guardados,
Saving...,Guardando...,
Scale Barcode Settings,Ajustes de códigos de barras de balanza,
Scale Barcode Settings are incomplete. Please configure item and weight segments.,"Los ajustes de códigos de barras de balanza están incompletos. Por favor, configure los segmentos de artículo y peso.",
Scan barcode...,Ecanear código de barras...,
Search,Buscar,
Search Batch No,Buscar número de lote,
Search Items (Ctrl+K),Buscar artículos (Ctrl+K),
Search Serial No,Buscar número de serie,
Search and add items from the left panel,Busque y añada artículos desde el panel izquierdo,
Search and select a past invoice to load into the cart,Busque y seleccione una factura anterior para cargarla en la cesta,
Search and select an invoice to return,Busque y seleccione una factura para realizar la rectificación,
Search by invoice number or customer name...,Buscar por número de factura o nombre de cliente...,
"Search by invoice number, customer...","Buscar por número de factura, cliente...",
"Search by name, phone, email...","Buscar por nombre, teléfono, email...",
Search fields...,Buscar campos...,
Search for a customer or create a new one,Busque un cliente o cree uno nuevo,
Search for items to add barcode labels,Busque artículos para añadir etiquetas de código de barras,
Search item groups...,Buscar grupos de artículos...,
Search items,Buscar artículos,
Search items by name or code,Buscar artículos por nombre o código,
"Search items by name, code, or barcode...","Buscar artículos por nombre, código o código de barras...",
"Search items, pages, actions...","Buscar artículos, páginas, acciones...",
"Search items, scan barcode...","Buscar artículos, escanear código de barras...",
Search reports or categories...,Buscar informes o categorías...,
Search rows...,Buscar filas...,
Select a draft invoice to restore to cart,Seleccione una factura en borrador para restaurarla en la cesta,
Select a loyalty program to enroll this customer,Seleccione un programa de fidelización para inscribir a este cliente,
Select a role,Seleccione un rol,
Select a role to view its permissions.,Seleccione un rol para ver sus permisos.,
Select birthday,Seleccionar fecha de nacimiento,
Select country,Seleccionar país,
Select customer first,Seleccione primero un cliente,
Select expense account,Seleccionar cuenta de gastos,
Select gender,Seleccionar género,
Select group,Seleccionar grupo,
Select item...,Seleccionar artículo...,
Select territory,Seleccionar territorio,
Selected,Seleccionado,
Selected POS Opening Shift should be open.,El turno de apertura de TPV seleccionado debe estar abierto.,
Selected expense account is not allowed for this POS Profile.,La cuenta de gastos seleccionada no está permitida para este perfil de TPV.,
Selected source account is not allowed for this POS Profile.,La cuenta de origen seleccionada no está permitida para este perfil de TPV.,
Selling,Ventas,
Selling Price,Precio de venta,
Send to Cashier,Enviar a caja,
Sent to cashier,Enviado a caja,
Server Cache Duration (Minutes),Duración de la caché del servidor (minutos),
Set (has value),Asignado (tiene valor),
Set by X POS when the terminal sends an order to the cashier for settlement. The cashier collects payment and submits the invoice from the Cashier screen.,Establecido por X POS cuando el terminal envía un pedido al cajero para su liquidación. El cajero realiza el cobro y contabiliza la factura desde la pantalla de caja.,
Set-level summary for branch stock and movement tracking.,Resumen a nivel de conjunto para el seguimiento de stock y movimientos de la sucursal.,
Settings,Ajustes,
Setup,Configuración,
Shift Management,Gestión de turnos,
Shift Reconciliation,Conciliación de turno,
Shift closed successfully!,¡Turno cerrado correctamente!,
Shortage return from transit to source,Devolución por rotura/pérdida desde tránsito a origen,
Show Keyboard Shortcuts,Mostrar atajos de teclado,
Show Template Items,Mostrar artículos plantilla,
Show customer balance,Mostrar saldo del cliente,
Show this help,Mostrar esta ayuda,
Sign Out,Cerrar sesión,
Skip FBR SSL Verification,Omitir verificación SSL de FBR,
Slow Fast Moving Items,Artículos de alta y baja rotación,
Small (38×25mm),Pequeño (38×25mm),
Small remaining amounts,Pequeños importes restantes,
Snapshot stock balance by posting date for trend review.,Foto del balance de stock por fecha de contabilización para análisis de tendencias.,
Sold,Vendido,
Sold Qty,Cant. vendida,
"Sorry, this coupon code cannot be used by this company","Lo sentimos, este código de cupón no puede ser utilizado por esta empresa",
"Sorry, this coupon code cannot be used by this customer","Lo sentimos, este código de cupón no puede ser utilizado por este cliente",
"Sorry, this coupon code not exists","Lo sentimos, este código de cupón no existe",
"Sorry, {0} have used this coupon before","Lo sentimos, {0} ya ha utilizado este cupón anteriormente",
Sort by,Ordenar por,
Source Account,Cuenta de origen,
Source Warehouse,Almacén de origen,
Source account,Cuenta de origen,
Source account must be a Cash account.,La cuenta de origen debe ser una cuenta de efectivo / caja.,
Source account must belong to the selected company.,La cuenta de origen debe pertenecer a la empresa seleccionada.,
Source account override is disabled for this POS Profile.,La sustitución de la cuenta de origen está desactivada para este perfil de TPV.,
Source and target accounts are required.,Las cuentas de origen y destino son obligatorias.,
Source and target accounts cannot be the same for cash deposit.,Las cuentas de origen y destino no pueden ser la misma para un depósito de efectivo.,
Split Payment,Pago dividido / Fraccionado,
Start Search,Iniciar búsqueda,
Start typing to search,Empiece a escribir para buscar,
Starting camera…,Iniciando cámara…,
Starting position (1-indexed) of the price segment.,Posición inicial (indexada en 1) del segmento del precio.,
Stock Audit Report,Informe de auditoría de stock,
Stock Entry ID,ID de asiento de stock,
Stock Entry {0} does not exist.,El asiento de stock {0} no existe.,
Stock Entry {0} has already been fully received.,El asiento de stock {0} ya se ha recibido por completo.,
Stock Entry {0} is not a Material Transfer with in-transit.,El asiento de stock {0} no es una transferencia de material en tránsito.,
Stock Entry {0} is not a valid in-transit transfer.,El asiento de stock {0} no es una transferencia en tránsito válida.,
Stock Entry {0} is not submitted.,El asiento de stock {0} no está contabilizado.,
Stock Qty,Cant. en stock,
Stock Receiving,Recepción de stock,
Stock UOM is required.,La ud. de medida (UOM) de stock es obligatoria.,
Stock Value,Valor de stock,
Stock Value By Warehouse,Valor de stock por almacén,
Stock Value Difference,Diferencia de valor de stock,
Stock Value Summary By Date,Resumen de valor de stock por fecha,
Stock Value Summary by Date,Resumen de valor de stock por fecha,
Stock Value by Warehouse,Valor de stock por almacén,
Stock snapshot grouped with reorder and alert levels.,Foto de stock agrupada con puntos de pedido y niveles de alerta.,
Stock that has been sitting too long with low value movement.,Stock que ha permanecido demasiado tiempo inactivo con bajo movimiento de valor.,
Stored securely and sent as an Authorization Bearer token to FBR.,Guardado de forma segura y enviado como un token de autorización Bearer a la FBR.,
Submit,Contabilizar,
Submit current cart,Enviar/Contabilizar cesta actual,
Submitting...,Contabilizando...,
Success,Éxito,
Successfully enrolled {0} in {1},Inscrito correctamente a {0} en {1},
Successfully unenrolled {0} from {1},Dado de baja correctamente a {0} de {1},
Supp. Inv #,Nº Fac. Prov.,
Supp. Inv Date,Fecha Fac. Prov.,
Supplier,Proveedor,
Supplier '{0}' not found.,No se ha encontrado al proveedor '{0}'.,
Supplier Bill,Factura de proveedor,
Supplier and PO Category are required.,El proveedor y la categoría del pedido de compra son obligatorios.,
Supplier is required to save a draft.,Se requiere el proveedor para guardar un borrador.,
Supplier is required.,El proveedor es obligatorio.,
Supplier name is required.,El nombre del proveedor es obligatorio.,
Supplier {0} was not found.,No se ha encontrado al proveedor {0}.,
"Supported: QR, EAN, UPC, Code 128, Code 39 and more","Soportado: QR, EAN, UPC, Code 128, Code 39 y más",
Switch between light/dark/system,Cambiar entre modo claro/oscuro/sistema,
Sync All,Sincronizar todo,
Sync failed:,Fallo de sincronización:,
Syncing...,Sincronizando...,
Tab on last cell adds row,Pulsar Tab en la última celda añade una fila,
Target Account,Cuenta de destino,
Target Warehouse,Almacén de destino,
Target account,Cuenta de destino,
Target account is required,La cuenta de destino es obligatoria,
Target account must belong to the selected company.,La cuenta de destino debe pertenecer a la empresa seleccionada.,
Target warehouse is required.,El almacén de destino es obligatorio.,
Tax,Impuesto,
Tax Amt,Cuota IVA,
Tax Breakdown,Desglose de impuestos,
Tax Inclusive,Impuestos incluidos,
Tax Total,Total impuestos,
Tax Type,Tipo de impuesto,
Tax%,% IVA,
Taxes & Charges,Impuestos y cargos,
Taxes Breakdown,Desglose de impuestos,
Tendered,Entregado,
Territory,Territorio,
The report route does not match any configured report.,La ruta del informe no coincide con ningún informe configurado.,
Theme: Dark (click to switch to System),Tema: Oscuro (haga clic para cambiar a Sistema),
Theme: Light (click to switch to Dark),Tema: Claro (haga clic para cambiar a Oscuro),
Theme: System ({0}) (click to switch to Light),Tema: Sistema ({0}) (haga clic para cambiar a Claro),
"Thermal-printable stock audit by item with available qty. Filter by warehouse, brand, supplier, or item.","Auditoría de stock por artículo imprimible en formato térmico con cantidad disponible. Filtrado por almacén, marca, proveedor o artículo.",
This Referral Code {0} not exists,Este código de referido {0} no existe,
This invoice {0} cannot be deleted,Esta factura {0} no se puede eliminar,
This item is not in the original invoice,Este artículo no está en la factura original,
This report has no filters.,Este informe no tiene filtros.,
Till,Caja de cobro,
To,Hasta,
To Date,Hasta la fecha,
Today,Hoy,
Toggle Full Screen,Alternar pantalla completa,
Toggle Held/Draft Invoices,Alternar facturas retenidas/borrador,
Toggle Item View (Grid/List),Alternar vista de artículos (cuadrícula/lista),
Toggle Theme,Alternar tema,
Tools,Herramientas,
Total Discount,Descuento total,
Total Invoices,Total facturas,
Total Paid,Total pagado,
Total Qty,Cant. total,
Total Taxes,Total impuestos,
Total Value,Valor total,
Total item code digits to extract. Example: item code 3310100 => digits 7.,Total de dígitos del código de artículo a extraer. Ejemplo: código de artículo 3310100 => 7 dígitos.,
Trigger Manual Sync,Forzar sincronización manual,
Try Again,Reintentar,
Try a different keyword or clear the search field.,Pruebe con una palabra clave diferente o limpie el campo de búsqueda.,
Try a different search or category,Pruebe con otra búsqueda o categoría,
"Try adjusting the filters, search term, or sort order.","Pruebe a ajustar los filtros, el término de búsqueda o el orden.",
Try adjusting your filters,Pruebe a ajustar sus filtros,
UOM,UdM,
Unable to cancel Journal Entry {0} linked to this invoice. Please cancel it manually and try again.,"No se puede cancelar el asiento contable {0} vinculado a esta factura. Por favor, cancélelo manualmente e inténtelo de nuevo.",
Unable to create Journal Entry for customer credit.,No se puede crear el asiento contable para el crédito del cliente.,
Unable to determine cash account for change payment entry.,No se puede determinar la cuenta de caja para el asiento del pago del cambio.,
Unable to determine customer receivable account for change payment entry.,No se puede determinar la cuenta a cobrar del cliente para el asiento del pago del cambio.,
Unable to find exchange rate for {0} to {1}. Please create a Currency Exchange record manually,"No se puede encontrar el tipo de cambio de {0} a {1}. Por favor, cree un registro de cambio de divisa manualmente.",
Unable to load Credit Note {0}: {1},No se puede cargar la factura de abono {0}: {1},
Unable to load Payment Entry {0}: {1},No se puede cargar el asiento de pago {0}: {1},
Unable to resolve POS Opening Shift.,No se puede resolver el turno de apertura de TPV.,
Unable to resolve POS cash account from POS Profile cash mode of payment.,No se puede resolver la cuenta de caja de TPV desde el modo de pago en efectivo del perfil de TPV.,
Unenroll from Program,Dar de baja del programa,
Unknown Customer,Cliente desconocido,
Unknown Item,Artículo desconocido,
Unknown error,Error desconocido,
Unknown report: {0},Informe desconocido: {0},
